Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2004-05-17,0.00336,0.00336,0.00336,0.00336
2004-05-18,0.003316,0.003316,0.003316,0.003316
2004-05-19,0.00332,0.00332,0.00332,0.00332
2004-05-20,0.003332,0.003332,0.003332,0.003332
2004-05-21,0.003307,0.003307,0.003307,0.003307
2004-05-24,0.003285,0.003285,0.003285,0.003285
2004-05-25,0.003259,0.003259,0.003259,0.003259
2004-05-26,0.00325,0.00325,0.00325,0.00325
2004-05-27,0.003256,0.003256,0.003256,0.003256
2004-05-28,0.00326,0.00326,0.00326,0.00326
2004-05-31,0.00329,0.00329,0.00329,0.00329
2004-06-01,0.003267,0.003267,0.003267,0.003267
2004-06-02,0.003258,0.003258,0.003258,0.003258
2004-06-03,0.003259,0.003259,0.003259,0.003259
2004-06-04,0.003264,0.003264,0.003264,0.003264
2004-06-07,0.003222,0.003222,0.003222,0.003222
2004-06-08,0.003242,0.003242,0.003242,0.003242
2004-06-09,0.003287,0.003287,0.003287,0.003287
2004-06-10,0.003272,0.003272,0.003272,0.003272
2004-06-11,0.003277,0.003277,0.003277,0.003277
2004-06-14,0.003247,0.003247,0.003247,0.003247
2004-06-15,0.003248,0.003248,0.003248,0.003248
2004-06-16,0.003284,0.003284,0.003284,0.003284
2004-06-17,0.003282,0.003282,0.003282,0.003282
2004-06-18,0.00326,0.00326,0.00326,0.00326
2004-06-21,0.00328,0.00328,0.00328,0.00328
2004-06-22,0.00327,0.00327,0.00327,0.00327
2004-06-23,0.003248,0.003248,0.003248,0.003248
2004-06-24,0.003243,0.003243,0.003243,0.003243
2004-06-25,0.003265,0.003265,0.003265,0.003265
2004-06-28,0.003231,0.003231,0.003231,0.003231
2004-06-29,0.003243,0.003243,0.003243,0.003243
2004-06-30,0.003199,0.003199,0.003199,0.003199
2004-07-01,0.003216,0.003216,0.003216,0.003216
2004-07-02,0.00318,0.00318,0.00318,0.00318
2004-07-05,0.003198,0.003198,0.003198,0.003198
2004-07-06,0.003178,0.003178,0.003178,0.003178
2004-07-07,0.003176,0.003176,0.003176,0.003176
2004-07-08,0.003178,0.003178,0.003178,0.003178
2004-07-09,0.003173,0.003173,0.003173,0.003173
2004-07-12,0.00315,0.00315,0.00315,0.00315
2004-07-13,0.003152,0.003152,0.003152,0.003152
2004-07-14,0.003112,0.003112,0.003112,0.003112
2004-07-15,0.00311,0.00311,0.00311,0.00311
2004-07-16,0.003055,0.003055,0.003055,0.003055
2004-07-19,0.003083,0.003083,0.003083,0.003083
2004-07-20,0.003108,0.003108,0.003108,0.003108
2004-07-21,0.003145,0.003145,0.003145,0.003145
2004-07-22,0.003117,0.003117,0.003117,0.003117
2004-07-23,0.003146,0.003146,0.003146,0.003146
2004-07-26,0.003155,0.003155,0.003155,0.003155
2004-07-27,0.003146,0.003146,0.003146,0.003146
2004-07-28,0.003144,0.003144,0.003144,0.003144
2004-07-29,0.003106,0.003106,0.003106,0.003106
2004-07-30,0.003108,0.003108,0.003108,0.003108
2004-08-02,0.003134,0.003134,0.003134,0.003134
2004-08-03,0.00315,0.00315,0.00315,0.00315
2004-08-04,0.003128,0.003128,0.003128,0.003128
2004-08-05,0.003134,0.003134,0.003134,0.003134
2004-08-06,0.003076,0.003076,0.003076,0.003076
2004-08-09,0.003091,0.003091,0.003091,0.003091
2004-08-10,0.003093,0.003093,0.003093,0.003093
2004-08-11,0.003132,0.003132,0.003132,0.003132
2004-08-12,0.003118,0.003118,0.003118,0.003118
2004-08-13,0.003097,0.003097,0.003097,0.003097
2004-08-16,0.003099,0.003099,0.003099,0.003099
2004-08-17,0.003104,0.003104,0.003104,0.003104
2004-08-18,0.003128,0.003128,0.003128,0.003128
2004-08-19,0.003128,0.003128,0.003128,0.003128
2004-08-20,0.003137,0.003137,0.003137,0.003137
2004-08-23,0.003146,0.003146,0.003146,0.003146
2004-08-24,0.003176,0.003176,0.003176,0.003176
2004-08-25,0.00317,0.00317,0.00317,0.00317
2004-08-26,0.003222,0.003222,0.003222,0.003222
2004-08-27,0.003211,0.003211,0.003211,0.003211
2004-08-30,0.003202,0.003202,0.003202,0.003202
2004-08-31,0.003171,0.003171,0.003171,0.003171
2004-09-01,0.003171,0.003171,0.003171,0.003171
2004-09-02,0.003162,0.003162,0.003162,0.003162
2004-09-03,0.003181,0.003181,0.003181,0.003181
2004-09-06,0.003152,0.003152,0.003152,0.003152
2004-09-07,0.003147,0.003147,0.003147,0.003147
2004-09-08,0.003168,0.003168,0.003168,0.003168
2004-09-09,0.003137,0.003137,0.003137,0.003137
2004-09-10,0.003139,0.003139,0.003139,0.003139
2004-09-13,0.00313,0.00313,0.00313,0.00313
2004-09-14,0.003121,0.003121,0.003121,0.003121
2004-09-15,0.003122,0.003122,0.003122,0.003122
2004-09-16,0.003115,0.003115,0.003115,0.003115
2004-09-17,0.003112,0.003112,0.003112,0.003112
2004-09-20,0.003102,0.003102,0.003102,0.003102
2004-09-21,0.003066,0.003066,0.003066,0.003066
2004-09-22,0.003078,0.003078,0.003078,0.003078
2004-09-23,0.003074,0.003074,0.003074,0.003074
2004-09-24,0.003088,0.003088,0.003088,0.003088
2004-09-27,0.003079,0.003079,0.003079,0.003079
2004-09-28,0.003051,0.003051,0.003051,0.003051
2004-09-29,0.003077,0.003077,0.003077,0.003077
2004-09-30,0.003049,0.003049,0.003049,0.003049
2004-10-01,0.003046,0.003046,0.003046,0.003046
2004-10-04,0.003062,0.003062,0.003062,0.003062
2004-10-05,0.003051,0.003051,0.003051,0.003051
2004-10-06,0.003053,0.003053,0.003053,0.003053
2004-10-07,0.00306,0.00306,0.00306,0.00306
2004-10-08,0.00304,0.00304,0.00304,0.00304
2004-10-11,0.003043,0.003043,0.003043,0.003043
2004-10-12,0.003047,0.003047,0.003047,0.003047
2004-10-13,0.003047,0.003047,0.003047,0.003047
2004-10-14,0.003033,0.003033,0.003033,0.003033
2004-10-15,0.003014,0.003014,0.003014,0.003014
2004-10-18,0.003,0.003,0.003,0.003
2004-10-19,0.002984,0.002984,0.002984,0.002984
2004-10-20,0.002981,0.002981,0.002981,0.002981
2004-10-21,0.002982,0.002982,0.002982,0.002982
2004-10-22,0.002971,0.002971,0.002971,0.002971
2004-10-25,0.003011,0.003011,0.003011,0.003011
2004-10-26,0.003014,0.003014,0.003014,0.003014
2004-10-27,0.003027,0.003027,0.003027,0.003027
2004-10-28,0.003023,0.003023,0.003023,0.003023
2004-10-29,0.003022,0.003022,0.003022,0.003022
2004-11-01,0.003022,0.003022,0.003022,0.003022
2004-11-02,0.003039,0.003039,0.003039,0.003039
2004-11-03,0.003016,0.003016,0.003016,0.003016
2004-11-04,0.003,0.003,0.003,0.003
2004-11-05,0.002978,0.002978,0.002978,0.002978
2004-11-08,0.00299,0.00299,0.00299,0.00299
2004-11-09,0.002988,0.002988,0.002988,0.002988
2004-11-10,0.002982,0.002982,0.002982,0.002982
2004-11-11,0.002981,0.002981,0.002981,0.002981
2004-11-12,0.002989,0.002989,0.002989,0.002989
2004-11-15,0.003007,0.003007,0.003007,0.003007
2004-11-16,0.003004,0.003004,0.003004,0.003004
2004-11-17,0.003017,0.003017,0.003017,0.003017
2004-11-18,0.003061,0.003061,0.003061,0.003061
2004-11-19,0.003035,0.003035,0.003035,0.003035
2004-11-22,0.00303,0.00303,0.00303,0.00303
2004-11-23,0.003015,0.003015,0.003015,0.003015
2004-11-24,0.002994,0.002994,0.002994,0.002994
2004-11-25,0.003008,0.003008,0.003008,0.003008
2004-11-26,0.003034,0.003034,0.003034,0.003034
2004-11-29,0.00303,0.00303,0.00303,0.00303
2004-11-30,0.003008,0.003008,0.003008,0.003008
2004-12-01,0.002994,0.002994,0.002994,0.002994
2004-12-02,0.00302,0.00302,0.00302,0.00302
2004-12-03,0.00298,0.00298,0.00298,0.00298
2004-12-06,0.00299,0.00299,0.00299,0.00299
2004-12-07,0.002984,0.002984,0.002984,0.002984
2004-12-08,0.002983,0.002983,0.002983,0.002983
2004-12-09,0.002988,0.002988,0.002988,0.002988
2004-12-10,0.002984,0.002984,0.002984,0.002984
2004-12-13,0.002985,0.002985,0.002985,0.002985
2004-12-14,0.002971,0.002971,0.002971,0.002971
2004-12-15,0.002915,0.002915,0.002915,0.002915
2004-12-16,0.002968,0.002968,0.002968,0.002968
2004-12-17,0.002948,0.002948,0.002948,0.002948
2004-12-20,0.002902,0.002902,0.002902,0.002902
2004-12-21,0.002898,0.002898,0.002898,0.002898
2004-12-22,0.002889,0.002889,0.002889,0.002889
2004-12-23,0.002874,0.002874,0.002874,0.002874
2004-12-24,0.002869,0.002869,0.002869,0.002869
2004-12-27,0.002842,0.002842,0.002842,0.002842
2004-12-28,0.002858,0.002858,0.002858,0.002858
2004-12-29,0.002879,0.002879,0.002879,0.002879
2004-12-30,0.002868,0.002868,0.002868,0.002868
2004-12-31,0.002898,0.002898,0.002898,0.002898
2005-01-03,0.002916,0.002916,0.002916,0.002916
2005-01-04,0.002989,0.002989,0.002989,0.002989
2005-01-05,0.00296,0.00296,0.00296,0.00296
2005-01-06,0.002937,0.002937,0.002937,0.002937
2005-01-07,0.002979,0.002979,0.002979,0.002979
2005-01-10,0.002952,0.002952,0.002952,0.002952
2005-01-11,0.002949,0.002949,0.002949,0.002949
2005-01-12,0.00294,0.00294,0.00294,0.00294
2005-01-13,0.002963,0.002963,0.002963,0.002963
2005-01-14,0.002985,0.002985,0.002985,0.002985
2005-01-17,0.003004,0.003004,0.003004,0.003004
2005-01-18,0.003033,0.003033,0.003033,0.003033
2005-01-19,0.003037,0.003037,0.003037,0.003037
2005-01-20,0.003063,0.003063,0.003063,0.003063
2005-01-21,0.003008,0.003008,0.003008,0.003008
2005-01-24,0.003018,0.003018,0.003018,0.003018
2005-01-25,0.00305,0.00305,0.00305,0.00305
2005-01-26,0.003014,0.003014,0.003014,0.003014
2005-01-27,0.00303,0.00303,0.00303,0.00303
2005-01-28,0.003037,0.003037,0.003037,0.003037
2005-01-31,0.003029,0.003029,0.003029,0.003029
2005-02-01,0.00303,0.00303,0.00303,0.00303
2005-02-02,0.003003,0.003003,0.003003,0.003003
2005-02-03,0.002993,0.002993,0.002993,0.002993
2005-02-04,0.002994,0.002994,0.002994,0.002994
2005-02-07,0.003006,0.003006,0.003006,0.003006
2005-02-08,0.003013,0.003013,0.003013,0.003013
2005-02-09,0.003013,0.003013,0.003013,0.003013
2005-02-10,0.002984,0.002984,0.002984,0.002984
2005-02-11,0.003007,0.003007,0.003007,0.003007
2005-02-14,0.003008,0.003008,0.003008,0.003008
2005-02-15,0.002976,0.002976,0.002976,0.002976
2005-02-16,0.002999,0.002999,0.002999,0.002999
2005-02-17,0.002982,0.002982,0.002982,0.002982
2005-02-18,0.00298,0.00298,0.00298,0.00298
2005-02-21,0.002979,0.002979,0.002979,0.002979
2005-02-22,0.002978,0.002978,0.002978,0.002978
2005-02-23,0.002968,0.002968,0.002968,0.002968
2005-02-24,0.002952,0.002952,0.002952,0.002952
2005-02-25,0.002952,0.002952,0.002952,0.002952
2005-02-28,0.002925,0.002925,0.002925,0.002925
2005-03-01,0.002937,0.002937,0.002937,0.002937
2005-03-02,0.002962,0.002962,0.002962,0.002962
2005-03-03,0.002984,0.002984,0.002984,0.002984
2005-03-04,0.002981,0.002981,0.002981,0.002981
2005-03-07,0.002933,0.002933,0.002933,0.002933
2005-03-08,0.002919,0.002919,0.002919,0.002919
2005-03-09,0.002901,0.002901,0.002901,0.002901
2005-03-10,0.002946,0.002946,0.002946,0.002946
2005-03-11,0.002946,0.002946,0.002946,0.002946
2005-03-14,0.002966,0.002966,0.002966,0.002966
2005-03-15,0.002989,0.002989,0.002989,0.002989
2005-03-16,0.003049,0.003049,0.003049,0.003049
2005-03-17,0.003067,0.003067,0.003067,0.003067
2005-03-18,0.003046,0.003046,0.003046,0.003046
2005-03-21,0.003055,0.003055,0.003055,0.003055
2005-03-22,0.003084,0.003084,0.003084,0.003084
2005-03-23,0.003129,0.003129,0.003129,0.003129
2005-03-24,0.003121,0.003121,0.003121,0.003121
2005-03-25,0.003129,0.003129,0.003129,0.003129
2005-03-28,0.003141,0.003141,0.003141,0.003141
2005-03-29,0.003159,0.003159,0.003159,0.003159
2005-03-30,0.003102,0.003102,0.003102,0.003102
2005-03-31,0.003108,0.003108,0.003108,0.003108
2005-04-01,0.003133,0.003133,0.003133,0.003133
2005-04-04,0.003152,0.003152,0.003152,0.003152
2005-04-05,0.003173,0.003173,0.003173,0.003173
2005-04-06,0.003151,0.003151,0.003151,0.003151
2005-04-07,0.003129,0.003129,0.003129,0.003129
2005-04-08,0.003159,0.003159,0.003159,0.003159
2005-04-11,0.003116,0.003116,0.003116,0.003116
2005-04-12,0.003103,0.003103,0.003103,0.003103
2005-04-13,0.003107,0.003107,0.003107,0.003107
2005-04-14,0.003123,0.003123,0.003123,0.003123
2005-04-15,0.003149,0.003149,0.003149,0.003149
2005-04-18,0.003152,0.003152,0.003152,0.003152
2005-04-19,0.00318,0.00318,0.00318,0.00318
2005-04-20,0.003166,0.003166,0.003166,0.003166
2005-04-21,0.003165,0.003165,0.003165,0.003165
2005-04-22,0.003204,0.003204,0.003204,0.003204
2005-04-25,0.003216,0.003216,0.003216,0.003216
2005-04-26,0.003237,0.003237,0.003237,0.003237
2005-04-27,0.003265,0.003265,0.003265,0.003265
2005-04-28,0.00327,0.00327,0.00327,0.00327
2005-04-29,0.003303,0.003303,0.003303,0.003303
2005-05-02,0.003317,0.003317,0.003317,0.003317
2005-05-03,0.00329,0.00329,0.00329,0.00329
2005-05-04,0.003278,0.003278,0.003278,0.003278
2005-05-05,0.003224,0.003224,0.003224,0.003224
2005-05-06,0.003205,0.003205,0.003205,0.003205
2005-05-09,0.003204,0.003204,0.003204,0.003204
2005-05-10,0.003244,0.003244,0.003244,0.003244
2005-05-11,0.003254,0.003254,0.003254,0.003254
2005-05-12,0.003244,0.003244,0.003244,0.003244
2005-05-13,0.003291,0.003291,0.003291,0.003291
2005-05-16,0.003311,0.003311,0.003311,0.003311
2005-05-17,0.00332,0.00332,0.00332,0.00332
2005-05-18,0.003312,0.003312,0.003312,0.003312
2005-05-19,0.003266,0.003266,0.003266,0.003266
2005-05-20,0.003272,0.003272,0.003272,0.003272
2005-05-23,0.00333,0.00333,0.00333,0.00333
2005-05-24,0.003325,0.003325,0.003325,0.003325
2005-05-25,0.003324,0.003324,0.003324,0.003324
2005-05-26,0.003322,0.003322,0.003322,0.003322
2005-05-27,0.003318,0.003318,0.003318,0.003318
2005-05-30,0.003298,0.003298,0.003298,0.003298
2005-05-31,0.003319,0.003319,0.003319,0.003319
2005-06-01,0.003335,0.003335,0.003335,0.003335
2005-06-02,0.003328,0.003328,0.003328,0.003328
2005-06-03,0.003328,0.003328,0.003328,0.003328
2005-06-06,0.003314,0.003314,0.003314,0.003314
2005-06-07,0.003295,0.003295,0.003295,0.003295
2005-06-08,0.003272,0.003272,0.003272,0.003272
2005-06-09,0.003284,0.003284,0.003284,0.003284
2005-06-10,0.00327,0.00327,0.00327,0.00327
2005-06-13,0.0033,0.0033,0.0033,0.0033
2005-06-14,0.003318,0.003318,0.003318,0.003318
2005-06-15,0.003299,0.003299,0.003299,0.003299
2005-06-16,0.003324,0.003324,0.003324,0.003324
2005-06-17,0.003319,0.003319,0.003319,0.003319
2005-06-20,0.003303,0.003303,0.003303,0.003303
2005-06-21,0.003304,0.003304,0.003304,0.003304
2005-06-22,0.003293,0.003293,0.003293,0.003293
2005-06-23,0.003276,0.003276,0.003276,0.003276
2005-06-24,0.003293,0.003293,0.003293,0.003293
2005-06-27,0.003266,0.003266,0.003266,0.003266
2005-06-28,0.003282,0.003282,0.003282,0.003282
2005-06-29,0.003282,0.003282,0.003282,0.003282
2005-06-30,0.003261,0.003261,0.003261,0.003261
2005-07-01,0.003261,0.003261,0.003261,0.003261
2005-07-04,0.003258,0.003258,0.003258,0.003258
2005-07-05,0.003206,0.003206,0.003206,0.003206
2005-07-06,0.003234,0.003234,0.003234,0.003234
2005-07-07,0.003268,0.003268,0.003268,0.003268
2005-07-08,0.003259,0.003259,0.003259,0.003259
2005-07-11,0.003231,0.003231,0.003231,0.003231
2005-07-12,0.003247,0.003247,0.003247,0.003247
2005-07-13,0.00327,0.00327,0.00327,0.00327
2005-07-14,0.003311,0.003311,0.003311,0.003311
2005-07-15,0.003302,0.003302,0.003302,0.003302
2005-07-18,0.003301,0.003301,0.003301,0.003301
2005-07-19,0.003294,0.003294,0.003294,0.003294
2005-07-20,0.003291,0.003291,0.003291,0.003291
2005-07-21,0.003263,0.003263,0.003263,0.003263
2005-07-22,0.003304,0.003304,0.003304,0.003304
2005-07-25,0.003339,0.003339,0.003339,0.003339
2005-07-26,0.003358,0.003358,0.003358,0.003358
2005-07-27,0.003373,0.003373,0.003373,0.003373
2005-07-28,0.003333,0.003333,0.003333,0.003333
2005-07-29,0.0033,0.0033,0.0033,0.0033
2005-08-01,0.003283,0.003283,0.003283,0.003283
2005-08-02,0.003258,0.003258,0.003258,0.003258
2005-08-03,0.003276,0.003276,0.003276,0.003276
2005-08-04,0.003254,0.003254,0.003254,0.003254
2005-08-05,0.003235,0.003235,0.003235,0.003235
2005-08-08,0.003224,0.003224,0.003224,0.003224
2005-08-09,0.003208,0.003208,0.003208,0.003208
2005-08-10,0.003198,0.003198,0.003198,0.003198
2005-08-11,0.003186,0.003186,0.003186,0.003186
2005-08-12,0.003171,0.003171,0.003171,0.003171
2005-08-15,0.003226,0.003226,0.003226,0.003226
2005-08-16,0.003213,0.003213,0.003213,0.003213
2005-08-17,0.003209,0.003209,0.003209,0.003209
2005-08-18,0.003213,0.003213,0.003213,0.003213
2005-08-19,0.003252,0.003252,0.003252,0.003252
2005-08-22,0.003237,0.003237,0.003237,0.003237
2005-08-23,0.003197,0.003197,0.003197,0.003197
2005-08-24,0.003199,0.003199,0.003199,0.003199
2005-08-25,0.003199,0.003199,0.003199,0.003199
2005-08-26,0.003189,0.003189,0.003189,0.003189
2005-08-29,0.0032,0.0032,0.0032,0.0032
2005-08-30,0.003213,0.003213,0.003213,0.003213
2005-08-31,0.00319,0.00319,0.00319,0.00319
2005-09-01,0.003119,0.003119,0.003119,0.003119
2005-09-02,0.003093,0.003093,0.003093,0.003093
2005-09-05,0.003083,0.003083,0.003083,0.003083
2005-09-06,0.003093,0.003093,0.003093,0.003093
2005-09-07,0.003044,0.003044,0.003044,0.003044
2005-09-08,0.003082,0.003082,0.003082,0.003082
2005-09-09,0.003094,0.003094,0.003094,0.003094
2005-09-12,0.00311,0.00311,0.00311,0.00311
2005-09-13,0.003109,0.003109,0.003109,0.003109
2005-09-14,0.00313,0.00313,0.00313,0.00313
2005-09-15,0.003128,0.003128,0.003128,0.003128
2005-09-16,0.00308,0.00308,0.00308,0.00308
2005-09-19,0.003124,0.003124,0.003124,0.003124
2005-09-20,0.003103,0.003103,0.003103,0.003103
2005-09-21,0.003107,0.003107,0.003107,0.003107
2005-09-22,0.003108,0.003108,0.003108,0.003108
2005-09-23,0.003131,0.003131,0.003131,0.003131
2005-09-26,0.003156,0.003156,0.003156,0.003156
2005-09-27,0.003157,0.003157,0.003157,0.003157
2005-09-28,0.003133,0.003133,0.003133,0.003133
2005-09-29,0.003119,0.003119,0.003119,0.003119
2005-09-30,0.003127,0.003127,0.003127,0.003127
2005-10-03,0.00314,0.00314,0.00314,0.00314
2005-10-04,0.003172,0.003172,0.003172,0.003172
2005-10-05,0.003169,0.003169,0.003169,0.003169
2005-10-06,0.003126,0.003126,0.003126,0.003126
2005-10-07,0.003115,0.003115,0.003115,0.003115
2005-10-10,0.003099,0.003099,0.003099,0.003099
2005-10-11,0.003087,0.003087,0.003087,0.003087
2005-10-12,0.0031,0.0031,0.0031,0.0031
2005-10-13,0.003104,0.003104,0.003104,0.003104
2005-10-14,0.003138,0.003138,0.003138,0.003138
2005-10-17,0.003093,0.003093,0.003093,0.003093
2005-10-18,0.00309,0.00309,0.00309,0.00309
2005-10-19,0.003105,0.003105,0.003105,0.003105
2005-10-20,0.003083,0.003083,0.003083,0.003083
2005-10-21,0.00307,0.00307,0.00307,0.00307
2005-10-24,0.003106,0.003106,0.003106,0.003106
2005-10-25,0.003103,0.003103,0.003103,0.003103
2005-10-26,0.00312,0.00312,0.00312,0.00312
2005-10-27,0.003171,0.003171,0.003171,0.003171
2005-10-28,0.003152,0.003152,0.003152,0.003152
2005-10-31,0.003181,0.003181,0.003181,0.003181
2005-11-01,0.003168,0.003168,0.003168,0.003168
2005-11-02,0.003177,0.003177,0.003177,0.003177
2005-11-03,0.003148,0.003148,0.003148,0.003148
2005-11-04,0.003176,0.003176,0.003176,0.003176
2005-11-07,0.003242,0.003242,0.003242,0.003242
2005-11-08,0.003277,0.003277,0.003277,0.003277
2005-11-09,0.003242,0.003242,0.003242,0.003242
2005-11-10,0.003288,0.003288,0.003288,0.003288
2005-11-11,0.003295,0.003295,0.003295,0.003295
2005-11-14,0.003307,0.003307,0.003307,0.003307
2005-11-15,0.003302,0.003302,0.003302,0.003302
2005-11-16,0.003277,0.003277,0.003277,0.003277
2005-11-17,0.003302,0.003302,0.003302,0.003302
2005-11-18,0.00327,0.00327,0.00327,0.00327
2005-11-21,0.003254,0.003254,0.003254,0.003254
2005-11-22,0.003245,0.003245,0.003245,0.003245
2005-11-23,0.003223,0.003223,0.003223,0.003223
2005-11-24,0.003199,0.003199,0.003199,0.003199
2005-11-25,0.00319,0.00319,0.00319,0.00319
2005-11-28,0.003216,0.003216,0.003216,0.003216
2005-11-29,0.003171,0.003171,0.003171,0.003171
2005-11-30,0.003203,0.003203,0.003203,0.003203
2005-12-01,0.003212,0.003212,0.003212,0.003212
2005-12-02,0.003194,0.003194,0.003194,0.003194
2005-12-05,0.003182,0.003182,0.003182,0.003182
2005-12-06,0.003149,0.003149,0.003149,0.003149
2005-12-07,0.00316,0.00316,0.00316,0.00316
2005-12-08,0.003174,0.003174,0.003174,0.003174
2005-12-09,0.003168,0.003168,0.003168,0.003168
2005-12-12,0.003129,0.003129,0.003129,0.003129
2005-12-13,0.003133,0.003133,0.003133,0.003133
2005-12-14,0.003137,0.003137,0.003137,0.003137
2005-12-15,0.003156,0.003156,0.003156,0.003156
2005-12-16,0.003184,0.003184,0.003184,0.003184
2005-12-19,0.003166,0.003166,0.003166,0.003166
2005-12-20,0.003155,0.003155,0.003155,0.003155
2005-12-21,0.003161,0.003161,0.003161,0.003161
2005-12-22,0.003183,0.003183,0.003183,0.003183
2005-12-23,0.003193,0.003193,0.003193,0.003193
2005-12-27,0.003186,0.003186,0.003186,0.003186
